ID,Type,SKU,"GTIN, UPC, EAN, or ISBN",Name,Published,"Is featured?","Visibility in catalog","Short description",Description,"Date sale price starts","Date sale price ends","Tax status","Tax class","In stock?",Stock,"Low stock amount","Backorders allowed?","Sold individually?","Weight (kg)","Length (cm)","Width (cm)","Height (cm)","Allow customer reviews?","Purchase note","Sale price","Regular price",Categories,Tags,"Shipping class",Images,"Download limit","Download expiry days",Parent,"Grouped products",Upsells,Cross-sells,"External URL","Button text",Position,Brands,"Meta: ekit_post_views_count","Meta: _siteseo_redirections_type","Meta: _siteseo_redirections_logged_status","Meta: _siteseo_robots_primary_cat","Meta: _wp_old_date"
88,simple,,,"Head Phone",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,110,120,Uncategorized,"Fashion, Furniture, Technology, Wardrobe, Watch",,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_28.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/k1.jpg",,,,,,,,,0,,,,,,
89,simple,,,"Apple Airbud",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,75,Uncategorized,"Fashion, Furniture, Technology, Wardrobe, Watch",,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_30.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/k1.jpg",,,,,,,,,0,,2,,,,
110,simple,,,"Glass Table",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,125,Uncategorized,,,https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_6.jpg,,,,,,,,,0,,,,,,
111,simple,,,"Unicorn Horse",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,55,Uncategorized,,,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_2.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g6.jpg",,,,,,,,,0,,,,,,
112,simple,,,"VR Box Set",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,70,90,Uncategorized,,,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_23.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g4.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g5.jpg",,,,,,,,,0,,,,,,
113,simple,,,Highlighter,1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,12.50,Uncategorized,,,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_19.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g4.jpg",,,,,,,,,0,,,,,,
114,simple,,,"Half T-shirt",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,15,Uncategorized,,,https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_15.jpg,,,,,,,,,0,,,,,,
115,simple,,,"Titan Watch",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,66,98,Uncategorized,,,https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_10.jpg,,,,,,,,,0,,,,,,
116,simple,,,"Study Chair",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,65,Uncategorized,,,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_5.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g5.jpg",,,,,,,,,0,,,,,,
117,simple,,,"Kids Rocket",1,0,visible,"Nam metus cillum dignissim assumenda. Voluptas! Ipsa corporis? Bibendum, sociis pharetra id, class metus quisque nobis, dolor reprehenderit exercitation optio mollitia tempus! Augue turpis, eu posuere ullamcorper? Placerat commodi arcu culpa, maxime. Corporis, sunt exercitation.","Cupiditate senectus habitant gravida corrupti vitae augue risus, voluptate. Inceptos massa beatae fermentum, ultrices lacus blandit sed fames atque dicta accusamus quisquam deleniti venenatis? Penatibus impedit cras id libero quisque. Nisl, facilisi nisl, do blandit nostra, beatae tempor dictumst. Ligula dolor quis placeat, conubia dolor. Augue, blandit mollis cupidatat, rem sociosqu incidunt! Porta, ullam! Neque, quidem pede cras anim distinctio hic ornare nemo quaerat, asperiores mollis, debitis, irure, egestas. Rem numquam saepe! Tincidunt egestas! Modi nostra, potenti natoque massa! Morbi auctor! Veniam minus reiciendis expedita, fringilla do iure aptent vero ridiculus magni nam officiis! Amet? Mollitia! Elementum primis rutrum mattis.",,,taxable,,1,,,0,0,,,,,1,,,25,Uncategorized,,,"https://shopictgadgets.co.ke/wp-content/uploads/2023/03/product_1.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g4.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g5.jpg",,,,,,,,,0,,,,,,
259,simple,,,"Lenovo Ideapad 5, 2 in 1  Core i7, 16 Gb RAM, 512GB SSD",1,0,visible,"Ideapad 5, 2 in 1
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""2""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Technology:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Heat-Free </span><span class=""gs_tkn show"">Technology </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">energy-efficient </span><span class=""gs_tkn show"">ink </span><span class=""gs_tkn show"">ejection. </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""2"" data-hover-id=""3""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Resolution:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">5760 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">1440 </span><span class=""gs_tkn show"">DPI </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">high-quality </span><span class=""gs_tkn show"">color </span><span class=""gs_tkn show"">prints. </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1,2"" data-hover-id=""4""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Speed:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">10 </span><span class=""gs_tkn show"">pages </span><span class=""gs_tkn show"">per </span><span class=""gs_tkn show"">minute </span><span class=""gs_tkn show"">(ppm) </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p""><span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""2"" data-hover-id=""5""><span class=""gs_tkn show"">Paper </span><span class=""gs_tkn show"">Handling:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">100-sheet </span><span class=""gs_tkn show"">rear </span><span class=""gs_tkn show"">paper </span><span class=""gs_tkn show"">tray</span></span></div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""2"" data-hover-id=""6""><span class=""gs_tkn show"">Scanning:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Color </span><span class=""gs_tkn show"">scanning </span><span class=""gs_tkn show"">with </span><span class=""gs_tkn show"">optical </span><span class=""gs_tkn show"">resolution </span><span class=""gs_tkn show"">of </span><span class=""gs_tkn show"">1200 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">2400 </span><span class=""gs_tkn show"">DPI. </span></span>
\n<div class=""gs_tkn gs_sup_cit gs_sup_cit2 show"" tabindex=""0"" data-priority=""2"" data-hover-id=""6""></div>
\n</div></li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,1,,,49000,Printers,,,https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g3.jpg,,,,,,,,,0,EPSON,12,301,both,40,
400,simple,,,"Epson L4260",1,0,visible,"<ul class=""gs_cit_stry_pre gs_cit_stry_sm"">
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""1""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Technology:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Inkjet, </span><span class=""gs_tkn show"">Colour </span><span class=""gs_tkn show"">printing </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""2""><span class=""gs_tkn show"">Maximum </span><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Resolution:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">5760 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">1440 </span><span class=""gs_tkn show"">DPI </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""3""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Speed:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">15 </span><span class=""gs_tkn show"">pages </span><span class=""gs_tkn show"">per </span><span class=""gs_tkn show"">minute </span><span class=""gs_tkn show"">(ppm) </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">colour</span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""2,3"" data-hover-id=""4""><span class=""gs_tkn show"">Duplex </span><span class=""gs_tkn show"">Printing:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Automatic </span><span class=""gs_tkn show"">double-sided </span><span class=""gs_tkn show"">printing </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""3"" data-hover-id=""5""><span class=""gs_tkn show"">Borderless </span><span class=""gs_tkn show"">Printing:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Supported </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">photos </span></span>
\n
\n</div></li>
\n 	<li class=""gs_tkn show"">
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""3"" data-hover-id=""6""><span class=""gs_tkn show"">Ink </span><span class=""gs_tkn show"">System:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Integrated </span><span class=""gs_tkn show"">EcoTank </span><span class=""gs_tkn show"">with </span><span class=""gs_tkn show"">spill-free </span><span class=""gs_tkn show"">refill </span><span class=""gs_tkn show"">bottles</span></span>
\n<div class=""gs_tkn gs_sup_cit gs_sup_cit3 show"" tabindex=""0"" data-priority=""2"" data-hover-id=""6""></div>
\n</div></li>
\n</ul>",,,,taxable,,1,,,0,0,,,,,1,,,45000,Printers,,,"https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g4.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g5.jpg",,,,,,,,,0,EPSON,10,301,both,40,
405,simple,,,"Epson L3250",1,0,visible,"<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1,2"" data-hover-id=""1""><span class=""gs_tkn show"">Printer </span><span class=""gs_tkn show"">Type</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">Multifunction </span><span class=""gs_tkn show"">(Print, </span><span class=""gs_tkn show"">Scan, </span><span class=""gs_tkn show"">Copy) </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1,2"" data-hover-id=""2""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Technology</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">Epson </span><span class=""gs_tkn show"">HeatFree </span><span class=""gs_tkn show"">Technology</span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""3""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Resolution</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">5760 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">1440</span><span class=""gs_tkn show""> </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1,3"" data-hover-id=""4""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Speed</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">10 </span><span class=""gs_tkn show"">pages </span><span class=""gs_tkn show"">per </span><span class=""gs_tkn show"">minute </span><span class=""gs_tkn show"">(ipm) </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">black </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""2,4"" data-hover-id=""5""><span class=""gs_tkn show"">Page </span><span class=""gs_tkn show"">Yield</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">High capacity </span><span class=""gs_tkn show"">ink </span><span class=""gs_tkn show"">bottles </span><span class=""gs_tkn show"">allow </span><span class=""gs_tkn show"">up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">4,500 </span><span class=""gs_tkn show"">pages </span><span class=""gs_tkn show"">in </span><span class=""gs_tkn show"">black </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1,4"" data-hover-id=""6""><span class=""gs_tkn show"">Borderless </span><span class=""gs_tkn show"">Printing</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">Supports </span><span class=""gs_tkn show"">borderless </span><span class=""gs_tkn show"">photo </span><span class=""gs_tkn show"">printing </span><span class=""gs_tkn show"">up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">4R </span><span class=""gs_tkn show"">(4 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">6 </span><span class=""gs_tkn show"">inches)</span><span class=""gs_tkn show""> </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""3"" data-hover-id=""7""><span class=""gs_tkn show"">Paper </span><span class=""gs_tkn show"">Handling</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">100-sheet </span><span class=""gs_tkn show"">rear </span><span class=""gs_tkn show"">paper </span><span class=""gs_tkn show"">tray </span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">standard </span><span class=""gs_tkn show"">A4 </span><span class=""gs_tkn show"">printing. </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1,3"" data-hover-id=""8""><span class=""gs_tkn show"">Ink </span><span class=""gs_tkn show"">System</span><span class=""gs_tkn show"">: </span><span class=""gs_tkn show"">Spill-free, </span><span class=""gs_tkn show"">error-free </span><span class=""gs_tkn show"">refill </span><span class=""gs_tkn show"">bottles</span></span>
\n<div class=""gs_tkn gs_sup_cit gs_sup_cit1 show"" tabindex=""0"" data-priority=""2"" data-hover-id=""8""></div>
\n</div>",,,,taxable,,1,,,0,0,,,,,1,,,23500,Printers,,,"https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g6.jpg, https://shopictgadgets.co.ke/wp-content/uploads/2026/02/g7.jpg",,,,,,,,,0,EPSON,23,301,both,40,
410,simple,,,"Epson L3210",1,0,visible,"<div class=""gs_p""><span class=""gs_tkn show"">Printer </span><span class=""gs_tkn show"">Type:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">3-in-1 </span><span class=""gs_tkn show"">All-in-One </span><span class=""gs_tkn show"">Ink </span><span class=""gs_tkn show"">Tank </span><span class=""gs_tkn show"">Printer </span><span class=""gs_tkn show"">(Print, </span><span class=""gs_tkn show"">Scan, </span><span class=""gs_tkn show"">Copy)</span></div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""1""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Technology:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Epson </span><span class=""gs_tkn show"">Heat-Free </span><span class=""gs_tkn show"">Technology </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">energy-efficient </span><span class=""gs_tkn show"">ink </span><span class=""gs_tkn show"">ejection </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""2"" data-hover-id=""2""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Resolution:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">5760 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">1440 </span><span class=""gs_tkn show"">dpi </span><span class=""gs_tkn show"">for </span><span class=""gs_tkn show"">high-quality </span><span class=""gs_tkn show"">text </span><span class=""gs_tkn show"">and </span><span class=""gs_tkn show"">images </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""3""><span class=""gs_tkn show"">Print </span><span class=""gs_tkn show"">Speed:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">10 </span><span class=""gs_tkn show"">pages </span><span class=""gs_tkn show"">per </span><span class=""gs_tkn show"">minute </span><span class=""gs_tkn show"">(ppm) </span><span class=""gs_tkn show"">black-and-white, </span><span class=""gs_tkn show"">5 </span><span class=""gs_tkn show"">ppm </span><span class=""gs_tkn show"">color </span><span class=""gs_tkn show"">on </span><span class=""gs_tkn show"">A4 </span><span class=""gs_tkn show"">plain </span><span class=""gs_tkn show"">paper </span></span>
\n
\n</div>
\n<div class=""gs_p"">
\n
\n<span class=""gs_cit_txt"" tabindex=""-1"" data-sups=""1"" data-hover-id=""4""><span class=""gs_tkn show"">Borderless </span><span class=""gs_tkn show"">Printing:</span><span class=""gs_tkn show""> </span><span class=""gs_tkn show"">Supports </span><span class=""gs_tkn show"">up </span><span class=""gs_tkn show"">to </span><span class=""gs_tkn show"">4R </span><span class=""gs_tkn show"">(4 </span><span class=""gs_tkn show"">x </span><span class=""gs_tkn show"">6"") </span><span class=""gs_tkn show"">photos </span></span>
\n
\n</div>
